question_id	exam_number	question_order	group_id	group_position	group_size	is_case_study	context	question_text	image_files	answer_count	correct_answer_letter	data_quality
019f44c8-71f5-7950-8ef2-b73965cb7693	10	106	019f44c8-5626-7863-a13f-4266d8cef845	2	4	true	Swift Mortgage is a major provider of mortgage loans and refinancing. They have been in business for over 40 years and enjoy a reputation as a reliable, inexpensive, and customer-friendly company. They have long-standing processes that deliver high-quality results with an historical industry-leading error rate of only .05% of all loans produced.\nOf late, production delays, complaints, and abandoned loans have all increased. Abandoned loans are applications that have been initiated but never completed. They are especially costly to Swift since the lost revenue for non-complete loans is substantial. Any delays in loan processing also reduce profitability for Swift because the company allows customers to lock in mortgage rates at the time of their loan application. If they are late in producing a loan and the mortgage rates have gone up, they absorb any rate increases. If rates decrease during this time, they do not benefit since their policy is to pass those savings on to their customers. \nMarge Torturo is the Senior Vice President of Mortgage Production and the executive facing the most pressure to fix the situation. She believes a mortgage processing software suite would be the best solution to improve processing. Most of Swift’s software applications have been internally developed and are not easily updated or interfaced together. \nOthers in the organization are not so convinced that a mortgage suite is the best approach. They feel that modifying existing applications can solve their delay problems and would be far less costly and easier to implement. Frederick Jonasson is the CIO of Swift Mortgage and has a high-level plan for how to modify current systems to provide the needed improvements using short increments and an exploratory approach. \nAs the VP consults with a team likely to work on the problem, she is persuaded to take the time to prepare a formal business case. Jason Davis is the lead business analyst assigned to the team. He quickly assembled the following summary based on available data.\nCase Study Summary provided by Jason: \nSwift mortgage applications require on average 45 days to process. The industry average is 30 days. This delay increases the number of abandon loans by 5%, creating a potential loss of 10,000 of revenue per loan for closing costs or 1.2 million per year. Additional costs are incurred if the customer locked in an interest rate at the time of their application. Now that interest rates are going up, there is an estimated additional loss of $25,000 interest per 30-year loan, or an estimated $2 million per year. \nMarge the VP was happy with the summary referenced above and provided an objective to the team to reduce processing time for applications to 30 days within a year. To help them in their work, the team conducted some root cause analysis to help them focus on fixing the right causes. One of the tools they used was a fishbone diagram and the high-level results are shown below. They discovered through interviews that mortgage verifications were thought to be problematic and focused on that issue.\n         [HÌNH ẢNH: img_b955fbbfc5c7dfde.png]	Given the differences between the two major stakeholders in the case study, Jason fears that decision-making may be a challenge. What can he do to establish how decisions are made concerning requirements approvals and priorities?	img_b955fbbfc5c7dfde.png	4	d	ok
019f44c8-8b67-7393-a04a-9249e81f426e	10	107	019f44c8-5626-7863-a13f-4266d8cef845	3	4	true	Swift Mortgage is a major provider of mortgage loans and refinancing. They have been in business for over 40 years and enjoy a reputation as a reliable, inexpensive, and customer-friendly company. They have long-standing processes that deliver high-quality results with an historical industry-leading error rate of only .05% of all loans produced.\nOf late, production delays, complaints, and abandoned loans have all increased. Abandoned loans are applications that have been initiated but never completed. They are especially costly to Swift since the lost revenue for non-complete loans is substantial. Any delays in loan processing also reduce profitability for Swift because the company allows customers to lock in mortgage rates at the time of their loan application. If they are late in producing a loan and the mortgage rates have gone up, they absorb any rate increases. If rates decrease during this time, they do not benefit since their policy is to pass those savings on to their customers. \nMarge Torturo is the Senior Vice President of Mortgage Production and the executive facing the most pressure to fix the situation. She believes a mortgage processing software suite would be the best solution to improve processing. Most of Swift’s software applications have been internally developed and are not easily updated or interfaced together. \nOthers in the organization are not so convinced that a mortgage suite is the best approach. They feel that modifying existing applications can solve their delay problems and would be far less costly and easier to implement. Frederick Jonasson is the CIO of Swift Mortgage and has a high-level plan for how to modify current systems to provide the needed improvements using short increments and an exploratory approach. \nAs the VP consults with a team likely to work on the problem, she is persuaded to take the time to prepare a formal business case. Jason Davis is the lead business analyst assigned to the team. He quickly assembled the following summary based on available data.\nCase Study Summary provided by Jason: \nSwift mortgage applications require on average 45 days to process. The industry average is 30 days. This delay increases the number of abandon loans by 5%, creating a potential loss of 10,000 of revenue per loan for closing costs or 1.2 million per year. Additional costs are incurred if the customer locked in an interest rate at the time of their application. Now that interest rates are going up, there is an estimated additional loss of $25,000 interest per 30-year loan, or an estimated $2 million per year. \nMarge the VP was happy with the summary referenced above and provided an objective to the team to reduce processing time for applications to 30 days within a year. To help them in their work, the team conducted some root cause analysis to help them focus on fixing the right causes. One of the tools they used was a fishbone diagram and the high-level results are shown below. They discovered through interviews that mortgage verifications were thought to be problematic and focused on that issue.\n         [HÌNH ẢNH: img_b955fbbfc5c7dfde.png]	The fishbone diagram in the case study reveals a number of potential root causes. Which of the following questions might be most relevant to help the team get closer to the root cause?	img_b955fbbfc5c7dfde.png	4	c	ok
019f44c8-a4aa-7f40-a2a9-4e53dfb71607	10	108	019f44c8-5626-7863-a13f-4266d8cef845	4	4	true	Swift Mortgage is a major provider of mortgage loans and refinancing. They have been in business for over 40 years and enjoy a reputation as a reliable, inexpensive, and customer-friendly company. They have long-standing processes that deliver high-quality results with an historical industry-leading error rate of only .05% of all loans produced.\nOf late, production delays, complaints, and abandoned loans have all increased. Abandoned loans are applications that have been initiated but never completed. They are especially costly to Swift since the lost revenue for non-complete loans is substantial. Any delays in loan processing also reduce profitability for Swift because the company allows customers to lock in mortgage rates at the time of their loan application. If they are late in producing a loan and the mortgage rates have gone up, they absorb any rate increases. If rates decrease during this time, they do not benefit since their policy is to pass those savings on to their customers. \nMarge Torturo is the Senior Vice President of Mortgage Production and the executive facing the most pressure to fix the situation. She believes a mortgage processing software suite would be the best solution to improve processing. Most of Swift’s software applications have been internally developed and are not easily updated or interfaced together. \nOthers in the organization are not so convinced that a mortgage suite is the best approach. They feel that modifying existing applications can solve their delay problems and would be far less costly and easier to implement. Frederick Jonasson is the CIO of Swift Mortgage and has a high-level plan for how to modify current systems to provide the needed improvements using short increments and an exploratory approach. \nAs the VP consults with a team likely to work on the problem, she is persuaded to take the time to prepare a formal business case. Jason Davis is the lead business analyst assigned to the team. He quickly assembled the following summary based on available data.\nCase Study Summary provided by Jason: \nSwift mortgage applications require on average 45 days to process. The industry average is 30 days. This delay increases the number of abandon loans by 5%, creating a potential loss of 10,000 of revenue per loan for closing costs or 1.2 million per year. Additional costs are incurred if the customer locked in an interest rate at the time of their application. Now that interest rates are going up, there is an estimated additional loss of $25,000 interest per 30-year loan, or an estimated $2 million per year. \nMarge the VP was happy with the summary referenced above and provided an objective to the team to reduce processing time for applications to 30 days within a year. To help them in their work, the team conducted some root cause analysis to help them focus on fixing the right causes. One of the tools they used was a fishbone diagram and the high-level results are shown below. They discovered through interviews that mortgage verifications were thought to be problematic and focused on that issue.\n         [HÌNH ẢNH: img_b955fbbfc5c7dfde.png]	As the project progresses, Jason is diligent about recording requirements relationships. As he is adding some functional requirements to his repository, he wants to note their relationship to the business objective of reducing processing time to 30 days. What type of relationship would Jason need to record?	img_b955fbbfc5c7dfde.png	4	a	ok
019f44c8-bcd6-7b73-a31f-b8442777380e	10	109	019f44c8-bcd6-7b73-a31f-b8442777380e	1	1	false		You are a Business Analyst working on a project to upgrade the current billing system. After eliciting all the requirements from relevant stakeholders\\, you set up a meeting with solution team to explain the new functionality requested and to review the changes needed to the existing functionality. In this meeting with developers\\, you discover that some requirements will not work with the current system functionality and you find inconsistencies and gaps in the requirements. As a Business Analyst\\, what could you have done to avoid these issues earlier in the process?		4	b	ok
019f44c8-d3bd-7390-9211-89f330473bc2	10	110	019f44c8-d3bd-7390-9211-89f330473bc2	1	1	false		Shirin has been engaged as a Business Analyst in an IT transformation project. While discussing the stakeholder analysis and engagement approach with the Project Manager\\, they have informed Shirin that since the vendor for this project is using a fixed-price model\\, the vendor team will be reluctant to do extra work if there is any scope creep during the execution of this project. As a Business Analyst what should Shirin do as a immediate next step?		4	d	ok
019f44c8-ea9c-7d81-a047-8e1b8fdb480b	10	111	019f44c8-ea9c-7d81-a047-8e1b8fdb480b	1	1	false		Item tracking is an organized approach used by business analysts to address stakeholder concerns. Which subset BEST represents item types that stakeholders may identify in item tracking?		4	d	ok
019f44c9-0180-7fc0-990c-e24dfd5b4db8	10	112	019f44c9-0180-7fc0-990c-e24dfd5b4db8	1	1	false		A viewpoint is a set of conventions that define how requirements will be represented\\, how these representations will be organized\\, and how they will be related. Which of the following is NOT an example of a viewpoint?		4	b	ok
019f44c9-185c-7b33-bc0f-f9bb1a4c8fce	10	113	019f44c9-185c-7b33-bc0f-f9bb1a4c8fce	1	1	false		Carmen has been hired as the senior business analyst on an ongoing effort. Initial elicitation activities have been done\\, and she is now determining the best way to transform and represent the elicitation results into requirements in order to define the change. What would Carmen consider when modeling the requirements?		4	c	ok
019f44c9-2fb4-7e90-b2a2-8bf9db705003	10	114	019f44c9-2fb4-7e90-b2a2-8bf9db705003	1	1	false		Clark is identifying a list of potential benefits of a set of requirements in a collaborative manner. What technique is he using?		4	c	ok
019f44c9-46cf-7aa2-b651-b42cb84c252c	10	115	019f44c9-46cf-7aa2-b651-b42cb84c252c	1	4	true	Hourglass Consulting Hourglass Consulting places project management and business analysis consultants throughout Europe. It is headquartered in London and has built its reputation on providing project managers who know how to complete their projects on time and within budget. Recently they have hired business analysts (BAs) to their group of consultants. Sofsys. Hourglass was recently purchased by Sofsys, which is a global consulting firm based in Amsterdam, Netherlands. This new parent company expects every consultant to be "full-stack," that is, they are expected to be able to walk into any situation and work on any type of project (from Waterfall to Agile), to manage the project, to elicit and document requirements, to develop the requirements and user stories, to prioritize requirements, to be involved with the designs, to do quick SQL programs, to develop test cases, acceptance criteria, and to test the requirements all while bringing the project in on time. Bon Voyage. Your customer, Bon Voyage, specializes in supplying all manor of clothes and gear for travel, including such things clothes, handbags and suitcases, accessories, backpacks, etc. They are based in Paris, France and have been in business for over 50 years, employing 350 people. Bon Voyage hired Hourglass Consulting to create a new sales promotion system that interfaces with the Order system, the Distribution Center system, and the Retail Store system so that different items can be sold at different retail stores. The project is expected to have a consulting team a project manager, you, the BA, five application developers who look at such things the database conversion requirements, building "bridges" between the old and new software that will be removed once the new software is up and running, creating any user instructions not provided by the vendor, and running a parallel test between the old and new system to ensure the new system is operational before removing the old one. You and the key business stakeholder, Daniel Chardonne, will provide the training on the new system. There are no other business analysts or business stakeholders assigned. Key Roles The sponsor for the project, Albert Tournier, is the VP of Operations at Bon Voyage, who hired your consulting firm to manage this project. The key business stakeholder is Daniel Chardonne, is an experienced Buyer with the travel company. From the Sponsor, Albert Tournier We need to buy a software package. I've been talking to Logiciel de Voyage. They see no reason why we cannot get the new software up and running in 6 months. They said that they've done this hundreds of times before. If they have any questions, they can talk to Daniel. Let's just get going! From your new boss at Sofsys: We need to get the project done in 6 months. We have a lot to lose here. We've worked with Albert Tournier before and he says that if we don't deliver, he assures me that he will find someone who will. Revenues have not been great this year and we need this business. From the business stakeholder representative, Daniel Chardonne. Seems like a good project to me. I'm sure the software will work fine. Honestly, I don't have time right now for this project. I'm very busy. This is the season where we buy our new merchandise. I'll be more available in about three months. Until then we'll have to rely on the software company.	How are these requirements classified in the Requirements Classification Schema: converting the database, building "bridges" between the old and new software, creating user instructions, and running parallel tests? "		4	d	ok
019f44c9-5dc8-7be1-aa7b-22a0b2d02613	10	116	019f44c9-46cf-7aa2-b651-b42cb84c252c	2	4	true	Hourglass Consulting Hourglass Consulting places project management and business analysis consultants throughout Europe. It is headquartered in London and has built its reputation on providing project managers who know how to complete their projects on time and within budget. Recently they have hired business analysts (BAs) to their group of consultants. Sofsys. Hourglass was recently purchased by Sofsys, which is a global consulting firm based in Amsterdam, Netherlands. This new parent company expects every consultant to be "full-stack," that is, they are expected to be able to walk into any situation and work on any type of project (from Waterfall to Agile), to manage the project, to elicit and document requirements, to develop the requirements and user stories, to prioritize requirements, to be involved with the designs, to do quick SQL programs, to develop test cases, acceptance criteria, and to test the requirements all while bringing the project in on time. Bon Voyage. Your customer, Bon Voyage, specializes in supplying all manor of clothes and gear for travel, including such things clothes, handbags and suitcases, accessories, backpacks, etc. They are based in Paris, France and have been in business for over 50 years, employing 350 people. Bon Voyage hired Hourglass Consulting to create a new sales promotion system that interfaces with the Order system, the Distribution Center system, and the Retail Store system so that different items can be sold at different retail stores. The project is expected to have a consulting team a project manager, you, the BA, five application developers who look at such things the database conversion requirements, building "bridges" between the old and new software that will be removed once the new software is up and running, creating any user instructions not provided by the vendor, and running a parallel test between the old and new system to ensure the new system is operational before removing the old one. You and the key business stakeholder, Daniel Chardonne, will provide the training on the new system. There are no other business analysts or business stakeholders assigned. Key Roles The sponsor for the project, Albert Tournier, is the VP of Operations at Bon Voyage, who hired your consulting firm to manage this project. The key business stakeholder is Daniel Chardonne, is an experienced Buyer with the travel company. From the Sponsor, Albert Tournier We need to buy a software package. I've been talking to Logiciel de Voyage. They see no reason why we cannot get the new software up and running in 6 months. They said that they've done this hundreds of times before. If they have any questions, they can talk to Daniel. Let's just get going! From your new boss at Sofsys: We need to get the project done in 6 months. We have a lot to lose here. We've worked with Albert Tournier before and he says that if we don't deliver, he assures me that he will find someone who will. Revenues have not been great this year and we need this business. From the business stakeholder representative, Daniel Chardonne. Seems like a good project to me. I'm sure the software will work fine. Honestly, I don't have time right now for this project. I'm very busy. This is the season where we buy our new merchandise. I'll be more available in about three months. Until then we'll have to rely on the software company.	Which of the above risks are apt to prevent the project getting done on time and what would you do?		4	d	ok
019f44c9-748a-7fa0-b934-f446b6d33991	10	117	019f44c9-46cf-7aa2-b651-b42cb84c252c	3	4	true	Hourglass Consulting Hourglass Consulting places project management and business analysis consultants throughout Europe. It is headquartered in London and has built its reputation on providing project managers who know how to complete their projects on time and within budget. Recently they have hired business analysts (BAs) to their group of consultants. Sofsys. Hourglass was recently purchased by Sofsys, which is a global consulting firm based in Amsterdam, Netherlands. This new parent company expects every consultant to be "full-stack," that is, they are expected to be able to walk into any situation and work on any type of project (from Waterfall to Agile), to manage the project, to elicit and document requirements, to develop the requirements and user stories, to prioritize requirements, to be involved with the designs, to do quick SQL programs, to develop test cases, acceptance criteria, and to test the requirements all while bringing the project in on time. Bon Voyage. Your customer, Bon Voyage, specializes in supplying all manor of clothes and gear for travel, including such things clothes, handbags and suitcases, accessories, backpacks, etc. They are based in Paris, France and have been in business for over 50 years, employing 350 people. Bon Voyage hired Hourglass Consulting to create a new sales promotion system that interfaces with the Order system, the Distribution Center system, and the Retail Store system so that different items can be sold at different retail stores. The project is expected to have a consulting team a project manager, you, the BA, five application developers who look at such things the database conversion requirements, building "bridges" between the old and new software that will be removed once the new software is up and running, creating any user instructions not provided by the vendor, and running a parallel test between the old and new system to ensure the new system is operational before removing the old one. You and the key business stakeholder, Daniel Chardonne, will provide the training on the new system. There are no other business analysts or business stakeholders assigned. Key Roles The sponsor for the project, Albert Tournier, is the VP of Operations at Bon Voyage, who hired your consulting firm to manage this project. The key business stakeholder is Daniel Chardonne, is an experienced Buyer with the travel company. From the Sponsor, Albert Tournier We need to buy a software package. I've been talking to Logiciel de Voyage. They see no reason why we cannot get the new software up and running in 6 months. They said that they've done this hundreds of times before. If they have any questions, they can talk to Daniel. Let's just get going! From your new boss at Sofsys: We need to get the project done in 6 months. We have a lot to lose here. We've worked with Albert Tournier before and he says that if we don't deliver, he assures me that he will find someone who will. Revenues have not been great this year and we need this business. From the business stakeholder representative, Daniel Chardonne. Seems like a good project to me. I'm sure the software will work fine. Honestly, I don't have time right now for this project. I'm very busy. This is the season where we buy our new merchandise. I'll be more available in about three months. Until then we'll have to rely on the software company.	You know that having the business stakeholder Daniel Chardonne available to represent stakeholders on the project is key to its success. You have talked to Daniel and he said that the project is not as important to him as getting his daily work done. How might you get his buy-in?		4	d	ok
019f44c9-8b69-72f2-b563-ecaeff33e2a2	10	118	019f44c9-46cf-7aa2-b651-b42cb84c252c	4	4	true	Hourglass Consulting Hourglass Consulting places project management and business analysis consultants throughout Europe. It is headquartered in London and has built its reputation on providing project managers who know how to complete their projects on time and within budget. Recently they have hired business analysts (BAs) to their group of consultants. Sofsys. Hourglass was recently purchased by Sofsys, which is a global consulting firm based in Amsterdam, Netherlands. This new parent company expects every consultant to be "full-stack," that is, they are expected to be able to walk into any situation and work on any type of project (from Waterfall to Agile), to manage the project, to elicit and document requirements, to develop the requirements and user stories, to prioritize requirements, to be involved with the designs, to do quick SQL programs, to develop test cases, acceptance criteria, and to test the requirements all while bringing the project in on time. Bon Voyage. Your customer, Bon Voyage, specializes in supplying all manor of clothes and gear for travel, including such things clothes, handbags and suitcases, accessories, backpacks, etc. They are based in Paris, France and have been in business for over 50 years, employing 350 people. Bon Voyage hired Hourglass Consulting to create a new sales promotion system that interfaces with the Order system, the Distribution Center system, and the Retail Store system so that different items can be sold at different retail stores. The project is expected to have a consulting team a project manager, you, the BA, five application developers who look at such things the database conversion requirements, building "bridges" between the old and new software that will be removed once the new software is up and running, creating any user instructions not provided by the vendor, and running a parallel test between the old and new system to ensure the new system is operational before removing the old one. You and the key business stakeholder, Daniel Chardonne, will provide the training on the new system. There are no other business analysts or business stakeholders assigned. Key Roles The sponsor for the project, Albert Tournier, is the VP of Operations at Bon Voyage, who hired your consulting firm to manage this project. The key business stakeholder is Daniel Chardonne, is an experienced Buyer with the travel company. From the Sponsor, Albert Tournier We need to buy a software package. I've been talking to Logiciel de Voyage. They see no reason why we cannot get the new software up and running in 6 months. They said that they've done this hundreds of times before. If they have any questions, they can talk to Daniel. Let's just get going! From your new boss at Sofsys: We need to get the project done in 6 months. We have a lot to lose here. We've worked with Albert Tournier before and he says that if we don't deliver, he assures me that he will find someone who will. Revenues have not been great this year and we need this business. From the business stakeholder representative, Daniel Chardonne. Seems like a good project to me. I'm sure the software will work fine. Honestly, I don't have time right now for this project. I'm very busy. This is the season where we buy our new merchandise. I'll be more available in about three months. Until then we'll have to rely on the software company.	How would you describe the business need of and the proposed solution for this project?		4	c	ok
019f44c9-a21a-75e0-9dac-e445d8540643	10	119	019f44c9-a21a-75e0-9dac-e445d8540643	1	1	false		An agile team had estimated to complete 15 story points in a previous iteration\\, but the team only manages to complete 10 story points in that iteration. They estimate the next iteration by adjusting to 10 story points worth of work. What technique has the team employed to estimate the next iteration?		4	d	ok
019f44c9-b91d-73f0-87a3-23293c8ebc88	10	120	019f44c9-b91d-73f0-87a3-23293c8ebc88	1	1	false		Which of the following best describes the difference between synchronous and asynchronous call message types in a sequence diagram?		4	b	ok
019f44cb-7d32-7bb1-ab97-57454b3b5848	11	1	019f44cb-7d32-7bb1-ab97-57454b3b5848	1	1	false		As a business analyst\\, you are given the following elicitation information: "The database shall support the generation and control of configuration objects\\, and the objects are themselves groupings of other objects in the database." Why would decomposing the above information be critical you?		4	c	ok
019f44cb-93e2-7063-8245-cefbaba0afe0	11	2	019f44cb-93e2-7063-8245-cefbaba0afe0	1	2	true	The leaders of a retail store employing approximately 100 floor personnel have been hearing more complaints from employees during the last three months about difficult co-workers, not enough vacation time, scheduling policies, etc. In addition, three valuable employees have given their notice during the last two months. Raja has been asked to evaluate employee satisfaction. The organization has no current performance measures in place.	What technique might best serve Raja as he begins his analysis?		4	b	ok
019f44cb-aa93-7f62-84d0-0727c7e01fe5	11	3	019f44cb-93e2-7063-8245-cefbaba0afe0	2	2	true	The leaders of a retail store employing approximately 100 floor personnel have been hearing more complaints from employees during the last three months about difficult co-workers, not enough vacation time, scheduling policies, etc. In addition, three valuable employees have given their notice during the last two months. Raja has been asked to evaluate employee satisfaction. The organization has no current performance measures in place.	What might be the next step?		4	a	ok
019f44cb-c0f0-7fc2-bcaf-db2134758d65	11	4	019f44cb-c0f0-7fc2-bcaf-db2134758d65	1	1	false		Which of the following statements is true regarding item tracking?		4	d	ok
019f44cb-d749-7251-8503-ec0bf58e60fe	11	5	019f44cb-d749-7251-8503-ec0bf58e60fe	1	1	false		The lead business analyst has assigned you to create a requirements model that represents the characteristics and the exchange of information within an enterprise or a solution. Which requirements model category would you use?		4	b	ok
019f44cb-edc9-7e11-a0df-711b560ec657	11	6	019f44cb-edc9-7e11-a0df-711b560ec657	1	1	false		Amber is modeling use cases and has identified an actor in a use case that participates but has not initiated the use case. What is this actor known as?		4	c	ok
019f44cc-043f-76f3-aae1-e0cd79dbc988	11	7	019f44cc-043f-76f3-aae1-e0cd79dbc988	1	1	false		Rick and his team are analyzing risks. What exactly are they considering?		4	b	ok
019f44cc-1a89-7a43-b968-f6e0507f841d	11	8	019f44cc-1a89-7a43-b968-f6e0507f841d	1	1	false		Which of the following best describes the role of acceptance criteria related to a user story?		4	b	ok
019f44cc-30ba-7b92-9155-cd7af9b01ce4	11	9	019f44cc-30ba-7b92-9155-cd7af9b01ce4	1	4	true	New Mills Foods - Overview \nNew Mills Foods is a specialty maker of food products, focusing mainly on grain-based items. The company started by processing grain into flour. New Mills later discovered they could use their raw ingredients to make their own food items such as cereal, energy bars, and cake mixes. They still sell flour, but the profit margin for that is lower than for finished products.\nThe company has experienced increasing competition from lower-cost suppliers of grain, which affects all of those products. In addition, consumers have slowly been moving away from grain-based breakfast products to things like yogurt, eggs, and protein shakes. Searching for ways to increase profits by reducing costs, the firm has launched an initiative to improve its production and shipping processes and assembled a team on which you are a BA. \nBelow is a summary of what has been discovered in the effort so far. \nProcesses for Producing Ready-to-Bake Products \nOnce an order is received from the warehouse, it is transmitted instantly to the food production department. A copy of the order prints out and a record is added to the production database. New Mill uses a concept they call “work crews” to assemble products. Each crew has a “crew chief” to oversee that crew’s work and its output and 3-4 crew members to mix, assemble, and package the products. A few of their factories have experimented with robots for package assembly with mixed results. \nOne member of the crew operates the input machinery and dials in the needed ingredients needed for the product. Another one makes sure all needed supplies are present (inner and outer packaging and glue). Another crew member loads cellophane into a machine that makes bags for holding the finished product. An additional crew member loads pre-printed box materials into a packaging machine. \nAfter product ingredients are mixed, they move by conveyer belt to be poured into the cellophane bags. The machinery seals the bags and moves them by conveyer to another station where a crew member oversees the bags getting placed into boxes, which are then sealed with glue. The boxes move by conveyer to a station where they are loaded into shipping boxes 24 in a box. \nOccasionally some boxes don't assemble properly as they are filled. If that happens, a crew member pulls the products off the conveyer and puts them in a problem bin. A “runner” comes by periodically to retrieve the bins and dispose of the problem products. More often than not, the problem boxes are thrown away due to lack of staff to resolve the issues. \nProcess for Shipping Products \nAs completed boxes are filled, crews place them on pallets to be delivered to the shipping department. Once a pallet is filled, a crew member moves it to the shipping area. Given production volumes, this movement of pallets occurs dozens of times a day. Once in the shipping area, a shipping clerk matches the pallets with bills of lading. Those are documents that will assign the pallets to appropriate trucks for shipping. If no bill of lading is available, the pallets remain stacked in the shipping area, sometimes for days at a time.	Given the findings of the team, what would be a reasonable next step?		4	b	ok
019f44cc-470b-7df3-97fa-83e88d9c1ffb	11	10	019f44cc-30ba-7b92-9155-cd7af9b01ce4	2	4	true	New Mills Foods - Overview \nNew Mills Foods is a specialty maker of food products, focusing mainly on grain-based items. The company started by processing grain into flour. New Mills later discovered they could use their raw ingredients to make their own food items such as cereal, energy bars, and cake mixes. They still sell flour, but the profit margin for that is lower than for finished products.\nThe company has experienced increasing competition from lower-cost suppliers of grain, which affects all of those products. In addition, consumers have slowly been moving away from grain-based breakfast products to things like yogurt, eggs, and protein shakes. Searching for ways to increase profits by reducing costs, the firm has launched an initiative to improve its production and shipping processes and assembled a team on which you are a BA. \nBelow is a summary of what has been discovered in the effort so far. \nProcesses for Producing Ready-to-Bake Products \nOnce an order is received from the warehouse, it is transmitted instantly to the food production department. A copy of the order prints out and a record is added to the production database. New Mill uses a concept they call “work crews” to assemble products. Each crew has a “crew chief” to oversee that crew’s work and its output and 3-4 crew members to mix, assemble, and package the products. A few of their factories have experimented with robots for package assembly with mixed results. \nOne member of the crew operates the input machinery and dials in the needed ingredients needed for the product. Another one makes sure all needed supplies are present (inner and outer packaging and glue). Another crew member loads cellophane into a machine that makes bags for holding the finished product. An additional crew member loads pre-printed box materials into a packaging machine. \nAfter product ingredients are mixed, they move by conveyer belt to be poured into the cellophane bags. The machinery seals the bags and moves them by conveyer to another station where a crew member oversees the bags getting placed into boxes, which are then sealed with glue. The boxes move by conveyer to a station where they are loaded into shipping boxes 24 in a box. \nOccasionally some boxes don't assemble properly as they are filled. If that happens, a crew member pulls the products off the conveyer and puts them in a problem bin. A “runner” comes by periodically to retrieve the bins and dispose of the problem products. More often than not, the problem boxes are thrown away due to lack of staff to resolve the issues. \nProcess for Shipping Products \nAs completed boxes are filled, crews place them on pallets to be delivered to the shipping department. Once a pallet is filled, a crew member moves it to the shipping area. Given production volumes, this movement of pallets occurs dozens of times a day. Once in the shipping area, a shipping clerk matches the pallets with bills of lading. Those are documents that will assign the pallets to appropriate trucks for shipping. If no bill of lading is available, the pallets remain stacked in the shipping area, sometimes for days at a time.	Which of the following techniques would be the most helpful to understand the limitations with the current production and shipping processes?		4	b	ok
019f44cc-5d64-7a53-92d4-27d6e8546816	11	11	019f44cc-30ba-7b92-9155-cd7af9b01ce4	3	4	true	New Mills Foods - Overview \nNew Mills Foods is a specialty maker of food products, focusing mainly on grain-based items. The company started by processing grain into flour. New Mills later discovered they could use their raw ingredients to make their own food items such as cereal, energy bars, and cake mixes. They still sell flour, but the profit margin for that is lower than for finished products.\nThe company has experienced increasing competition from lower-cost suppliers of grain, which affects all of those products. In addition, consumers have slowly been moving away from grain-based breakfast products to things like yogurt, eggs, and protein shakes. Searching for ways to increase profits by reducing costs, the firm has launched an initiative to improve its production and shipping processes and assembled a team on which you are a BA. \nBelow is a summary of what has been discovered in the effort so far. \nProcesses for Producing Ready-to-Bake Products \nOnce an order is received from the warehouse, it is transmitted instantly to the food production department. A copy of the order prints out and a record is added to the production database. New Mill uses a concept they call “work crews” to assemble products. Each crew has a “crew chief” to oversee that crew’s work and its output and 3-4 crew members to mix, assemble, and package the products. A few of their factories have experimented with robots for package assembly with mixed results. \nOne member of the crew operates the input machinery and dials in the needed ingredients needed for the product. Another one makes sure all needed supplies are present (inner and outer packaging and glue). Another crew member loads cellophane into a machine that makes bags for holding the finished product. An additional crew member loads pre-printed box materials into a packaging machine. \nAfter product ingredients are mixed, they move by conveyer belt to be poured into the cellophane bags. The machinery seals the bags and moves them by conveyer to another station where a crew member oversees the bags getting placed into boxes, which are then sealed with glue. The boxes move by conveyer to a station where they are loaded into shipping boxes 24 in a box. \nOccasionally some boxes don't assemble properly as they are filled. If that happens, a crew member pulls the products off the conveyer and puts them in a problem bin. A “runner” comes by periodically to retrieve the bins and dispose of the problem products. More often than not, the problem boxes are thrown away due to lack of staff to resolve the issues. \nProcess for Shipping Products \nAs completed boxes are filled, crews place them on pallets to be delivered to the shipping department. Once a pallet is filled, a crew member moves it to the shipping area. Given production volumes, this movement of pallets occurs dozens of times a day. Once in the shipping area, a shipping clerk matches the pallets with bills of lading. Those are documents that will assign the pallets to appropriate trucks for shipping. If no bill of lading is available, the pallets remain stacked in the shipping area, sometimes for days at a time.	Which of the following stakeholders will help to understand value assessments for the process improvements and identify ways to improve solution performance and increase value realization?		4	d	ok
